사다리,방해물FOUP,거리대,GT거리_mm,frame,마스크IoU,오선택,화면잘림,coarse_R_deg,coarse_t_mm,refined_R_deg,refined_t_mm,RH1_R_deg,RH1_t_mm,RH1_ADD_mm,RH1_KPI,IoU_sf03,오선택_sf03
단일,0,0.40,387.5,frame_0060,0.8489,0,0,0.4957,3.1662,0.3362,1.0087,0.4957,1.0087,1.1702,1,0.8489,0
단일,0,0.40,401.7,frame_0061,0.959,0,0,0.4858,4.1951,0.3243,0.4867,0.4858,0.4867,0.9346,1,0.959,0
단일,0,0.40,406.6,frame_0062,0.8186,0,0,0.5052,0.7212,0.2146,0.7659,0.5052,0.7659,1.0959,1,0.8186,0
단일,0,0.40,406.1,frame_0063,0.8735,0,0,0.3145,2.1263,0.6141,1.5415,0.3145,1.5415,1.5931,1,0.8735,0
단일,0,0.40,416.2,frame_0064,0.7904,0,0,0.6007,4.0104,1.0479,0.8372,0.6007,0.8372,1.2254,1,0.7904,0
단일,0,0.40,423.5,frame_0065,0.9893,0,0,0.4649,3.238,0.3318,1.0609,0.4649,1.0609,1.3919,1,0.9893,0
단일,0,0.40,420.3,frame_0066,0.833,0,0,0.284,1.8014,0.5093,0.4424,0.284,0.4424,0.6105,1,0.833,0
단일,0,0.40,410.6,frame_0067,0.9907,0,0,0.235,2.1665,0.5342,0.7153,0.235,0.7153,0.7378,1,0.9907,0
단일,0,0.40,375.0,frame_0068,0.8705,0,1,0.81,3.1911,0.2282,0.5688,0.81,0.5688,1.3833,1,0.8705,0
단일,0,0.40,384.7,frame_0069,0.8414,0,1,1.0671,6.8262,0.8103,0.7196,1.0671,0.7196,1.7094,1,0.8414,0
단일,0,0.40,388.2,frame_0070,0.8792,0,1,1.35,4.8695,0.7863,1.7095,1.35,1.7095,2.6415,1,0.8792,0
단일,0,0.40,421.8,frame_0071,0.902,0,0,0.2918,2.3235,0.527,0.5432,0.2918,0.5432,0.7518,1,0.902,0
단일,0,0.40,416.6,frame_0072,0.7851,0,0,0.317,2.1344,0.5569,1.0777,0.317,1.0777,1.2836,1,0.7851,0
단일,0,0.40,394.2,frame_0073,0.8815,0,1,1.4654,2.447,0.2811,0.7301,1.4654,0.7301,2.258,1,0.8815,0
단일,0,0.40,377.0,frame_0074,0.8883,0,0,0.8507,3.8481,0.1755,0.7488,0.8507,0.7488,1.4804,1,0.8883,0
단일,0,0.40,402.4,frame_0075,0.8871,0,0,0.5963,2.4064,0.3638,0.6325,0.5963,0.6325,1.1499,1,0.8871,0
단일,0,0.40,388.5,frame_0076,0.8406,0,0,0.9173,2.4775,0.4554,0.4617,0.9173,0.4617,1.4249,1,0.8406,0
단일,0,0.40,425.4,frame_0077,0.8343,0,0,0.3679,3.2652,0.3621,0.6545,0.3679,0.6545,0.8184,1,0.8343,0
단일,0,0.40,376.7,frame_0078,0.9908,0,0,0.344,0.7158,0.2955,0.7267,0.344,0.7267,0.8589,1,0.9908,0
단일,0,0.40,420.0,frame_0079,0.8814,0,0,0.7454,2.4574,0.1014,0.6961,0.7454,0.6961,1.4794,1,0.8814,0
단일,0,0.45,441.3,frame_0000,0.8285,0,0,0.4026,3.3117,0.4099,0.7981,0.4026,0.7981,1.1892,1,0.8285,0
단일,0,0.45,420.3,frame_0001,0.9611,0,0,0.5498,2.7026,0.1921,0.4034,0.5498,0.4034,0.9098,1,0.9611,0
단일,0,0.45,461.5,frame_0002,0.9892,0,0,0.4386,1.1645,0.141,1.0555,0.4386,1.0555,1.4476,1,0.9892,0
단일,0,0.45,440.3,frame_0003,0.8267,0,0,1.5017,3.3457,0.6029,0.8834,1.5017,0.8834,2.3797,1,0.8267,0
단일,0,0.45,442.0,frame_0004,0.8239,0,0,0.9386,3.5007,0.5908,0.874,0.9386,0.874,1.7312,1,0.8239,0
단일,0,0.45,479.5,frame_0005,0.8798,0,0,0.5932,4.09,0.3067,0.9266,0.5932,0.9266,1.2198,1,0.8798,0
단일,0,0.45,420.7,frame_0006,0.4545,1,0,0.5113,1.5198,0.3972,0.6121,0.5113,0.6121,0.957,1,0.7772,0
단일,0,0.45,453.3,frame_0007,0.8803,0,0,1.3182,4.5561,0.5333,1.2,1.3182,1.2,2.2415,1,0.8803,0
단일,0,0.45,466.1,frame_0008,0.8391,0,0,0.4218,2.1814,0.2502,0.8648,0.4218,0.8648,1.2231,1,0.8391,0
단일,0,0.45,448.5,frame_0009,0.9215,0,0,0.9445,1.6286,0.3835,1.0743,0.9445,1.0743,1.8898,1,0.9215,0
단일,0,0.45,426.8,frame_0010,0.8506,0,0,0.3523,2.6104,0.2181,0.5973,0.3523,0.5973,0.8094,1,0.8506,0
단일,0,0.45,440.2,frame_0011,0.9855,0,0,0.2451,3.3777,0.2402,0.4927,0.2451,0.4927,0.5638,1,0.9855,0
단일,0,0.45,463.2,frame_0012,0.8885,0,0,0.4333,3.868,0.7216,1.6182,0.4333,1.6182,1.952,1,0.8885,0
단일,0,0.45,439.8,frame_0013,0.9442,0,0,0.6379,2.3919,0.5798,0.5847,0.6379,0.5847,1.2783,1,0.9442,0
단일,0,0.45,445.9,frame_0014,0.9054,0,0,0.33,2.2984,0.2973,0.5516,0.33,0.5516,0.7118,1,0.9054,0
단일,0,0.45,461.0,frame_0015,0.9802,0,0,0.2799,2.3104,0.4323,0.6988,0.2799,0.6988,0.7843,1,0.9802,0
단일,0,0.45,461.4,frame_0016,0.9691,0,0,0.6423,1.6048,0.4565,0.7008,0.6423,0.7008,1.2128,1,0.9691,0
단일,0,0.45,457.9,frame_0017,0.8502,0,0,0.635,2.1183,0.3656,0.7781,0.635,0.7781,1.249,1,0.8502,0
단일,0,0.45,441.3,frame_0018,0.8469,0,0,0.0616,1.3219,0.3813,1.1726,0.0616,1.1726,1.1434,1,0.8469,0
단일,0,0.45,472.4,frame_0019,0.8561,0,0,0.9333,3.6556,0.2417,0.6912,0.9333,0.6912,1.5708,1,0.8561,0
단일,0,0.45,449.0,frame_0020,0.8381,0,0,0.7163,3.5354,0.5983,0.7558,0.7163,0.7558,1.3725,1,0.8381,0
단일,0,0.45,424.7,frame_0021,0.9479,0,0,0.2093,0.2441,0.6875,1.1147,0.2093,1.1147,1.1852,1,0.9479,0
단일,0,0.45,428.8,frame_0022,0.8454,0,0,0.8273,2.2806,0.076,0.8632,0.8273,0.8632,1.5274,1,0.8454,0
단일,0,0.45,473.6,frame_0023,0.982,0,0,1.0359,3.6975,0.3082,1.2521,1.0359,1.2521,2.2327,1,0.982,0
단일,0,0.45,452.3,frame_0024,0.9902,0,0,1.069,2.7569,0.5862,0.8649,1.069,0.8649,1.9154,1,0.9902,0
단일,0,0.45,468.6,frame_0025,0.9874,0,0,0.5264,0.9531,0.5183,1.0943,0.5264,1.0943,1.5292,1,0.9874,0
단일,0,0.45,443.4,frame_0026,0.7932,0,0,0.2516,2.5593,0.6276,0.5283,0.2516,0.5283,0.5964,1,0.7932,0
단일,0,0.45,429.4,frame_0027,0.8833,0,0,0.4312,0.9623,0.5669,0.8865,0.4312,0.8865,1.1815,1,0.8833,0
단일,0,0.45,453.4,frame_0028,0.9107,0,0,0.7552,3.7605,0.2748,0.9324,0.7552,0.9324,1.4867,1,0.9107,0
단일,0,0.45,450.0,frame_0029,0.82,0,0,0.4617,3.9042,0.2695,1.151,0.4617,1.151,1.2509,1,0.82,0
단일,0,0.45,456.4,frame_0030,0.8643,0,0,0.5531,3.4477,0.534,1.5864,0.5531,1.5864,1.6666,1,0.8643,0
단일,0,0.45,474.6,frame_0031,0.8595,0,0,0.5334,1.2601,0.3153,1.2712,0.5334,1.2712,1.6009,1,0.8595,0
단일,0,0.45,428.9,frame_0032,0.9036,0,0,0.2025,2.7841,0.4951,0.3581,0.2025,0.3581,0.4751,1,0.9036,0
단일,0,0.45,444.2,frame_0033,0.0,1,0,0.9597,3.0788,0.3961,1.1092,0.9597,1.1092,2.0423,1,0.8392,0
단일,0,0.45,427.1,frame_0034,0.8742,0,0,0.6165,1.4039,0.4245,1.1708,0.6165,1.1708,1.5059,1,0.8742,0
단일,0,0.45,426.2,frame_0035,0.8739,0,1,0.6945,1.9105,0.3111,2.6106,0.6945,2.6106,2.8114,1,0.8739,0
단일,0,0.45,479.4,frame_0036,0.819,0,0,0.7208,3.3949,0.1326,1.1047,0.7208,1.1047,1.8088,1,0.819,0
단일,0,0.45,435.0,frame_0037,0.9906,0,0,1.1934,3.9618,0.6334,0.5907,1.1934,0.5907,2.0013,1,0.9906,0
단일,0,0.45,435.5,frame_0038,0.8904,0,1,0.7094,4.0298,0.2895,1.664,0.7094,1.664,2.1492,1,0.8904,0
단일,0,0.45,464.0,frame_0039,0.9883,0,0,0.1182,1.6983,0.531,0.9857,0.1182,0.9857,0.9461,1,0.9883,0
단일,0,0.45,458.4,frame_0040,0.9337,0,0,0.6059,3.1563,0.4861,1.6523,0.6059,1.6523,1.9066,1,0.9337,0
단일,0,0.45,476.7,frame_0041,0.9224,0,0,0.725,3.8322,0.6571,0.7916,0.725,0.7916,1.3087,1,0.9224,0
단일,0,0.45,456.6,frame_0042,0.8259,0,0,0.3992,2.8145,0.2784,1.1454,0.3992,1.1454,1.3255,1,0.8259,0
단일,0,0.45,479.9,frame_0043,0.8435,0,0,0.2861,2.4344,0.3088,1.1955,0.2861,1.1955,1.3175,1,0.8435,0
단일,0,0.45,477.1,frame_0044,0.9257,0,0,0.3306,1.8925,0.5034,0.897,0.3306,0.897,1.1381,1,0.9257,0
단일,0,0.45,453.2,frame_0045,0.8002,0,0,0.2938,2.4849,0.5703,1.1626,0.2938,1.1626,1.1521,1,0.8002,0
단일,0,0.45,464.8,frame_0046,0.8093,0,0,0.5139,3.7975,0.3818,0.7151,0.5139,0.7151,1.0076,1,0.8093,0
단일,0,0.45,437.1,frame_0047,0.9589,0,0,0.532,1.9242,0.5729,0.8232,0.532,0.8232,1.3126,1,0.9589,0
단일,0,0.45,468.5,frame_0048,0.8768,0,0,0.4611,2.6312,0.5072,0.7992,0.4611,0.7992,1.1314,1,0.8768,0
단일,0,0.45,472.9,frame_0049,0.0,1,0,91.2656,551.1773,102.0973,551.0543,91.2656,551.0543,551.5116,0,0.8194,0
단일,0,0.45,471.2,frame_0050,0.8429,0,0,0.933,2.2842,0.2412,1.1072,0.933,1.1072,1.7775,1,0.8429,0
단일,0,0.45,439.4,frame_0051,0.0001,1,0,0.6584,2.4045,0.3663,0.696,0.6584,0.696,1.2071,1,0.8194,0
단일,0,0.45,422.0,frame_0052,0.8421,0,0,0.5713,3.0009,0.2907,1.1792,0.5713,1.1792,1.7442,1,0.8421,0
단일,0,0.45,425.5,frame_0053,0.0,1,0,0.6694,5.3188,0.2138,0.5683,0.6694,0.5683,1.1315,1,0.8634,0
단일,0,0.45,444.1,frame_0054,0.8712,0,0,0.353,3.3594,0.7007,0.9322,0.353,0.9322,1.0881,1,0.8712,0
단일,0,0.45,436.0,frame_0055,0.8841,0,0,0.4938,2.3687,0.386,0.8038,0.4938,0.8038,1.1019,1,0.8841,0
단일,0,0.45,462.0,frame_0056,0.9897,0,0,0.4734,1.296,0.8029,0.9242,0.4734,0.9242,1.1486,1,0.9897,0
단일,0,0.45,448.4,frame_0057,0.7643,0,0,0.3722,4.0005,0.6268,1.7158,0.3722,1.7158,1.6959,1,0.7643,0
단일,0,0.45,433.4,frame_0058,0.8347,0,0,0.6332,0.8976,0.3025,1.0742,0.6332,1.0742,1.4935,1,0.8347,0
단일,0,0.45,453.5,frame_0059,0.9027,0,0,0.2109,1.1235,0.2673,0.7179,0.2109,0.7179,0.7147,1,0.9027,0
단일,0,0.45,437.5,frame_0060,0.8365,0,0,0.374,3.6256,0.3351,1.3287,0.374,1.3287,1.4099,1,0.8365,0
단일,0,0.45,451.7,frame_0061,0.9628,0,0,0.8245,4.2396,0.4836,0.9526,0.8245,0.9526,1.7612,1,0.9628,0
단일,0,0.45,456.6,frame_0062,0.8096,0,0,0.4193,1.4819,0.2219,0.7708,0.4193,0.7708,1.0786,1,0.8096,0
단일,0,0.45,456.1,frame_0063,0.8694,0,0,0.4787,2.4901,0.4946,1.4213,0.4787,1.4213,1.8452,1,0.8694,0
단일,0,0.45,466.2,frame_0064,0.8038,0,0,0.5574,3.3652,0.9292,1.1081,0.5574,1.1081,1.4215,1,0.0,1
단일,0,0.45,473.5,frame_0065,0.9883,0,0,0.2649,1.658,0.2374,1.206,0.2649,1.206,1.4012,1,0.9883,0
단일,0,0.45,470.3,frame_0066,0.8935,0,0,0.3045,0.8316,0.3487,0.9428,0.3045,0.9428,1.1479,1,0.8935,0
단일,0,0.45,460.6,frame_0067,0.99,0,0,0.302,2.8735,0.5295,0.867,0.302,0.867,0.9038,1,0.99,0
단일,0,0.45,425.0,frame_0068,0.8718,0,0,0.2899,2.7156,0.3984,0.793,0.2899,0.793,0.8622,1,0.8718,0
단일,0,0.45,434.7,frame_0069,0.85,0,0,1.0063,5.0163,0.6216,0.8333,1.0063,0.8333,1.6601,1,0.85,0
단일,0,0.45,438.2,frame_0070,0.8903,0,0,0.5509,1.7723,0.7772,1.2434,0.5509,1.2434,1.3804,1,0.8903,0
단일,0,0.45,471.8,frame_0071,0.9324,0,0,0.3837,2.1158,0.4317,0.9012,0.3837,0.9012,1.0808,1,0.9324,0
단일,0,0.45,466.6,frame_0072,0.8288,0,0,0.4696,4.6121,0.332,0.98,0.4696,0.98,1.3424,1,0.8288,0
단일,0,0.45,465.6,frame_0073,0.8554,0,0,0.6011,3.3146,0.2494,0.9517,0.6011,0.9517,1.2811,1,0.8554,0
단일,0,0.45,440.9,frame_0074,0.8465,0,0,0.654,1.748,0.2287,0.9134,0.654,0.9134,1.2952,1,0.8465,0
단일,0,0.45,438.5,frame_0075,0.8434,0,0,0.7242,2.971,0.4694,0.8496,0.7242,0.8496,1.2592,1,0.8434,0
단일,0,0.45,475.4,frame_0076,0.8454,0,0,0.4304,3.3983,0.3944,0.8662,0.4304,0.8662,1.1309,1,0.8454,0
단일,0,0.45,426.7,frame_0077,0.9907,0,0,0.351,1.3069,0.443,0.965,0.351,0.965,1.0721,1,0.9907,0
단일,0,0.45,470.0,frame_0078,0.8823,0,0,0.5151,2.2799,0.1775,0.9279,0.5151,0.9279,1.3388,1,0.8823,0
단일,0,0.45,441.1,frame_0079,0.9351,0,0,0.8731,4.7729,0.2959,0.6527,0.8731,0.6527,1.507,1,0.9351,0
단일,0,0.50,491.3,frame_0000,0.8293,0,0,0.2442,3.0556,0.3297,1.1892,0.2442,1.1892,1.3668,1,0.8293,0
단일,0,0.50,470.3,frame_0001,0.9158,0,0,0.5307,2.3837,0.2786,0.6869,0.5307,0.6869,1.0519,1,0.9158,0
단일,0,0.50,511.5,frame_0002,0.9889,0,0,0.3581,1.5444,0.5767,1.2702,0.3581,1.2702,1.5985,1,0.9889,0
단일,0,0.50,490.3,frame_0003,0.8781,0,0,1.1583,2.8571,0.621,0.7392,1.1583,0.7392,1.8829,1,0.8781,0
단일,0,0.50,492.0,frame_0004,0.8268,0,0,0.4535,2.2198,0.4027,1.3095,0.4535,1.3095,1.3878,1,0.8268,0
단일,0,0.50,529.5,frame_0005,0.8847,0,0,0.4956,1.7552,0.2664,2.4187,0.4956,2.4187,2.432,1,0.8847,0
단일,0,0.50,470.7,frame_0006,0.7874,0,0,0.5716,3.402,0.4528,0.696,0.5716,0.696,1.0708,1,0.7874,0
단일,0,0.50,503.3,frame_0007,0.8811,0,0,1.0261,4.028,0.7393,1.9168,1.0261,1.9168,2.2888,1,0.8811,0
단일,0,0.50,516.1,frame_0008,0.9394,0,0,0.3491,1.8369,0.3447,0.8517,0.3491,0.8517,0.9811,1,0.9394,0
단일,0,0.50,498.5,frame_0009,0.9135,0,0,0.7435,1.5607,0.2569,1.32,0.7435,1.32,1.8029,1,0.9135,0
단일,0,0.50,476.8,frame_0010,0.8424,0,0,0.3856,3.6938,0.1602,0.9123,0.3856,0.9123,1.0565,1,0.8424,0
단일,0,0.50,490.2,frame_0011,0.9751,0,0,0.3119,3.2153,0.2417,0.6523,0.3119,0.6523,0.7616,1,0.9751,0
단일,0,0.50,513.2,frame_0012,0.889,0,0,0.4312,4.0748,0.6311,1.5009,0.4312,1.5009,1.7165,1,0.889,0
단일,0,0.50,489.8,frame_0013,0.975,0,0,0.619,3.0323,0.5563,1.0923,0.619,1.0923,1.6628,1,0.975,0
단일,0,0.50,495.9,frame_0014,0.9214,0,0,0.4211,1.7466,0.3067,1.0997,0.4211,1.0997,1.2057,1,0.9214,0
단일,0,0.50,511.0,frame_0015,0.9883,0,0,0.1258,1.5802,0.5644,1.346,0.1258,1.346,1.3166,1,0.9883,0
단일,0,0.50,511.4,frame_0016,0.971,0,0,0.4544,1.5012,0.7811,1.3069,0.4544,1.3069,1.6181,1,0.971,0
단일,0,0.50,507.9,frame_0017,0.8506,0,0,0.6368,2.1501,0.2429,1.3828,0.6368,1.3828,1.6663,1,0.8506,0
단일,0,0.50,491.3,frame_0018,0.9714,0,0,0.3447,1.8533,0.4876,1.1127,0.3447,1.1127,1.1913,1,0.9714,0
단일,0,0.50,522.4,frame_0019,0.8634,0,0,0.1944,1.4253,0.3495,1.5242,0.1944,1.5242,1.5676,1,0.8634,0
단일,0,0.50,499.0,frame_0020,0.8399,0,0,0.8221,3.3158,0.7367,0.6663,0.8221,0.6663,1.4779,1,0.8399,0
단일,0,0.50,474.7,frame_0021,0.9652,0,0,0.1957,0.6723,0.4777,1.3371,0.1957,1.3371,1.3271,1,0.9652,0
단일,0,0.50,478.8,frame_0022,0.8454,0,0,0.5996,2.354,0.3357,0.9177,0.5996,0.9177,1.3589,1,0.8454,0
단일,0,0.50,523.6,frame_0023,0.9606,0,0,0.6728,3.3451,0.3431,1.1954,0.6728,1.1954,1.7636,1,0.9606,0
단일,0,0.50,502.3,frame_0024,0.9901,0,0,0.7551,3.8728,0.2698,1.248,0.7551,1.248,1.8304,1,0.9901,0
단일,0,0.50,518.6,frame_0025,0.9707,0,0,0.5314,0.4433,0.5387,1.1882,0.5314,1.1882,1.5003,1,0.9707,0
단일,0,0.50,493.4,frame_0026,0.7994,0,0,0.1757,3.1704,0.3861,0.7641,0.1757,0.7641,0.7708,1,0.7994,0
단일,0,0.50,479.4,frame_0027,0.9075,0,0,0.1676,0.7684,0.7575,1.4595,0.1676,1.4595,1.4683,1,0.9075,0
단일,0,0.50,503.4,frame_0028,0.9514,0,0,0.4926,3.4608,0.2195,1.6756,0.4926,1.6756,1.823,1,0.9514,0
단일,0,0.50,500.0,frame_0029,0.8246,0,0,0.5559,5.1245,0.4243,1.4945,0.5559,1.4945,1.5692,1,0.8246,0
단일,0,0.50,506.4,frame_0030,0.8665,0,0,0.4199,2.7345,0.4711,2.2689,0.4199,2.2689,2.1686,1,0.8665,0
단일,0,0.50,524.6,frame_0031,0.9169,0,0,0.3192,1.4721,0.2112,1.8234,0.3192,1.8234,1.9021,1,0.9169,0
단일,0,0.50,478.9,frame_0032,0.8797,0,0,0.66,1.6902,0.4949,0.9754,0.66,0.9754,1.5788,1,0.8797,0
단일,0,0.50,494.2,frame_0033,0.8393,0,0,0.6133,2.0043,0.2529,1.3656,0.6133,1.3656,1.7469,1,0.8393,0
단일,0,0.50,477.1,frame_0034,0.876,0,0,0.3274,1.3371,0.104,1.5919,0.3274,1.5919,1.6889,1,0.876,0
단일,0,0.50,476.2,frame_0035,0.8917,0,1,0.7768,3.14,0.6716,2.5162,0.7768,2.5162,2.6564,1,0.8917,0
단일,0,0.50,505.2,frame_0036,0.8665,0,0,0.6684,1.7393,0.3223,2.0151,0.6684,2.0151,2.1768,1,0.8665,0
단일,0,0.50,525.4,frame_0037,0.8787,0,0,0.4886,3.2063,0.3436,1.1819,0.4886,1.1819,1.3452,1,0.8787,0
단일,0,0.50,493.6,frame_0038,0.9784,0,0,0.5992,3.8048,0.4543,0.8253,0.5992,0.8253,1.2881,1,0.9784,0
단일,0,0.50,488.1,frame_0039,0.9875,0,0,0.5066,3.1607,0.5725,0.6768,0.5066,0.6768,1.0648,1,0.9875,0
단일,0,0.50,486.5,frame_0040,0.8744,0,0,0.7544,2.2721,0.4872,1.5985,0.7544,1.5985,2.173,1,0.8744,0
단일,0,0.50,509.3,frame_0041,0.9151,0,0,0.2894,2.2752,0.6604,1.2692,0.2894,1.2692,1.2144,1,0.9151,0
단일,0,0.50,527.9,frame_0042,0.9897,0,0,1.0201,3.8913,0.5534,1.655,1.0201,1.655,2.4614,1,0.9897,0
단일,0,0.50,476.4,frame_0043,0.0,1,0,1.0681,5.0573,0.2157,1.0127,1.0681,1.0127,1.9391,1,0.959,0
단일,0,0.50,471.7,frame_0044,0.8979,0,0,0.235,1.7046,0.2768,1.7488,0.235,1.7488,1.7035,1,0.8979,0
단일,0,0.50,498.3,frame_0045,0.8855,0,0,0.6316,2.9131,0.3421,1.1699,0.6316,1.1699,1.5177,1,0.8855,0
단일,0,0.50,525.2,frame_0046,0.9897,0,0,0.1656,3.5327,0.3011,1.5443,0.1656,1.5443,1.5252,1,0.9897,0
단일,0,0.50,512.5,frame_0047,0.8714,0,0,0.6384,2.9686,0.2064,1.9913,0.6384,1.9913,2.4871,1,0.8714,0
단일,0,0.50,505.5,frame_0048,0.8487,0,0,0.5585,1.9617,0.2419,1.0879,0.5585,1.0879,1.4187,1,0.8487,0
단일,0,0.50,502.8,frame_0049,0.8711,0,0,0.6034,2.2068,0.2857,1.5572,0.6034,1.5572,1.7904,1,0.8711,0
단일,0,0.50,491.0,frame_0050,0.8796,0,0,0.9557,2.8083,0.3181,0.9049,0.9557,0.9049,1.7054,1,0.8796,0
단일,0,0.50,484.4,frame_0051,0.0,1,0,2.3312,6.2273,0.5239,1.1976,2.3312,1.1976,3.6918,1,0.825,0
단일,0,0.50,506.2,frame_0052,0.9705,0,0,0.4984,3.0739,0.2087,1.805,0.4984,1.805,1.8077,1,0.9705,0
단일,0,0.50,504.8,frame_0053,0.909,0,0,0.4697,1.5387,0.4237,1.2558,0.4697,1.2558,1.4471,1,0.909,0
단일,0,0.50,498.4,frame_0054,0.7697,0,0,0.3519,3.538,0.4795,2.4477,0.3519,2.4477,2.288,1,0.7697,0
단일,0,0.50,483.4,frame_0055,0.8292,0,0,0.2882,2.8921,0.1817,0.9291,0.2882,0.9291,1.0763,1,0.8292,0
단일,0,0.50,503.5,frame_0056,0.8407,0,0,0.2972,1.5206,0.3522,0.9277,0.2972,0.9277,1.0263,1,0.8407,0
단일,0,0.50,487.5,frame_0057,0.8405,0,0,0.5443,3.324,0.2757,1.1313,0.5443,1.1313,1.4105,1,0.8405,0
단일,0,0.50,501.7,frame_0058,0.8584,0,0,0.137,2.5342,0.4482,1.2456,0.137,1.2456,1.3485,1,0.8584,0
단일,0,0.50,506.6,frame_0059,0.8121,0,0,0.5128,0.9467,0.4219,1.1358,0.5128,1.1358,1.5708,1,0.8121,0
단일,0,0.50,506.1,frame_0060,0.8929,0,0,0.2722,1.0482,0.5577,2.1976,0.2722,2.1976,2.2618,1,0.8929,0
단일,0,0.50,516.2,frame_0061,0.7976,0,0,0.4447,0.7336,0.767,1.2852,0.4447,1.2852,1.5392,1,0.0,1
단일,0,0.50,523.5,frame_0062,0.9885,0,0,0.6189,0.9639,0.4449,1.5804,0.6189,1.5804,2.028,1,0.9885,0
단일,0,0.50,520.3,frame_0063,0.8953,0,0,0.2482,1.4804,0.4247,1.3588,0.2482,1.3588,1.3431,1,0.8953,0
단일,0,0.50,510.6,frame_0064,0.9898,0,0,0.1178,3.1028,0.3698,0.9469,0.1178,0.9469,0.8975,1,0.9898,0
단일,0,0.50,475.0,frame_0065,0.8773,0,0,0.6791,3.1227,0.2137,1.2756,0.6791,1.2756,1.4913,1,0.8773,0
단일,0,0.50,484.7,frame_0066,0.8552,0,0,0.969,3.9026,0.5631,1.4023,0.969,1.4023,1.9026,1,0.8552,0
단일,0,0.50,488.2,frame_0067,0.9053,0,0,0.5471,1.4283,0.7691,1.8764,0.5471,1.8764,1.9816,1,0.9053,0
단일,0,0.50,521.8,frame_0068,0.9372,0,0,0.2605,1.8372,0.5451,1.1498,0.2605,1.1498,1.2938,1,0.9372,0
단일,0,0.50,516.6,frame_0069,0.8296,0,0,0.7324,3.1403,0.2349,1.5186,0.7324,1.5186,2.0045,1,0.8296,0
단일,0,0.50,515.6,frame_0070,0.8574,0,0,0.5749,2.5397,0.0927,0.9416,0.5749,0.9416,1.2478,1,0.8574,0
단일,0,0.50,490.9,frame_0071,0.8428,0,0,0.857,2.0139,0.4866,1.1922,0.857,1.1922,1.7004,1,0.8428,0
단일,0,0.50,488.5,frame_0072,0.8447,0,0,0.5348,2.7545,0.6068,1.1941,0.5348,1.1941,1.363,1,0.8447,0
단일,0,0.50,525.4,frame_0073,0.8437,0,0,0.3734,3.151,0.3966,1.2265,0.3734,1.2265,1.347,1,0.8437,0
단일,0,0.50,476.7,frame_0074,0.9896,0,0,0.3761,1.3878,0.4993,1.4956,0.3761,1.4956,1.5172,1,0.9896,0
단일,0,0.50,520.0,frame_0075,0.8819,0,0,0.6563,2.3337,0.1404,1.4961,0.6563,1.4961,1.7036,1,0.8819,0
단일,0,0.50,491.1,frame_0076,0.8856,0,0,0.8281,3.6727,0.5093,0.768,0.8281,0.768,1.4712,1,0.8856,0
단일,0,0.50,480.7,frame_0077,0.9729,0,0,0.8188,2.02,0.5591,1.1109,0.8188,1.1109,1.725,1,0.9729,0
단일,0,0.50,499.4,frame_0078,0.9889,0,0,0.4738,2.3128,0.2888,0.9126,0.4738,0.9126,1.0856,1,0.9889,0
단일,0,0.50,477.3,frame_0079,0.9822,0,0,0.4979,2.1651,0.3631,1.3989,0.4979,1.3989,1.432,1,0.9822,0
단일,0,0.55,541.3,frame_0000,0.8351,0,0,0.4094,2.995,0.4434,1.4672,0.4094,1.4672,1.7606,1,0.8351,0
단일,0,0.55,520.3,frame_0001,0.9576,0,0,0.6899,2.5019,0.1874,1.0041,0.6899,1.0041,1.5229,1,0.9576,0
단일,0,0.55,561.5,frame_0002,0.9881,0,0,0.6475,1.6744,0.5578,1.9412,0.6475,1.9412,2.4383,1,0.9881,0
단일,0,0.55,540.3,frame_0003,0.8442,0,0,1.2157,4.5624,0.4866,1.2615,1.2157,1.2615,2.2234,1,0.8442,0
단일,0,0.55,542.0,frame_0004,0.8472,0,0,0.7386,1.3998,0.3519,1.287,0.7386,1.287,1.682,1,0.8472,0
단일,0,0.55,579.5,frame_0005,0.8851,0,0,0.4715,3.0468,0.1749,2.0299,0.4715,2.0299,2.171,1,0.8851,0
단일,0,0.55,520.7,frame_0006,0.7913,0,0,0.3732,2.7895,0.386,1.5454,0.3732,1.5454,1.5107,1,0.7913,0
단일,0,0.55,553.3,frame_0007,0.8824,0,0,0.7297,2.8394,0.797,2.5837,0.7297,2.5837,2.5491,1,0.8824,0
단일,0,0.55,566.1,frame_0008,0.8688,0,0,0.7475,2.3272,0.3868,1.5436,0.7475,1.5436,2.1704,1,0.8688,0
단일,0,0.55,548.5,frame_0009,0.9176,0,0,0.543,1.3302,0.2343,1.67,0.543,1.67,1.9508,1,0.9176,0
단일,0,0.55,526.8,frame_0010,0.84,0,0,0.6308,2.1903,0.5637,1.0568,0.6308,1.0568,1.564,1,0.84,0
단일,0,0.55,540.2,frame_0011,0.9538,0,0,0.2578,3.6388,0.1445,1.4939,0.2578,1.4939,1.5334,1,0.9538,0
단일,0,0.55,563.2,frame_0012,0.9011,0,0,0.2915,3.951,0.6538,1.7399,0.2915,1.7399,1.8895,1,0.9011,0
단일,0,0.55,539.8,frame_0013,0.9467,0,0,0.3807,2.5718,0.3722,1.9755,0.3807,1.9755,2.174,1,0.9467,0
단일,0,0.55,545.9,frame_0014,0.9517,0,0,1.1725,4.4451,0.3657,2.2665,1.1725,2.2665,2.8637,1,0.9517,0
